"ID","IssueID","BugFixCommitID","Filename","FunctionName","InFirstLineOfPatch","Language","RawURL"
5175,213118,34944,src/wasm-stack.h,BinaryenIRWriter,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-stack.h
5176,213118,34944,src/wasm-stack.h,BinaryenIRWriter<SubType>::visitAtomicNotify,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-stack.h
5177,213118,34944,src/wasm-traversal.h,visitAtomicCmpxchg,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5178,213118,34944,src/wasm-traversal.h,visitAtomicWait,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5179,213118,34944,src/wasm-traversal.h,visitAtomicNotify,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5180,213118,34944,src/wasm-traversal.h,visitAtomicFence,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5181,213118,34944,src/wasm-traversal.h,visitSIMDExtract,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5182,213118,34944,src/wasm-traversal.h,visitSIMDReplace,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5183,213118,34944,src/wasm-traversal.h,visitSIMDShuffle,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5184,213118,34944,src/wasm-traversal.h,doVisitAtomicNotify,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5185,213118,34944,src/wasm-traversal.h,doVisitAtomicFence,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5186,213118,34944,src/wasm-traversal.h,doVisitSIMDExtract,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm-traversal.h
5187,213118,34944,src/wasm.h,operato,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm.h
5188,213118,34944,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::readExpression,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-binary.cpp
5189,213118,34944,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::maybeVisitAtomicNotify,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-binary.cpp
5190,213118,34944,src/wasm/wasm-s-parser.cpp,SExpressionWasmBuilder::makeAtomicNotify,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-s-parser.cpp
5191,213118,34944,src/wasm/wasm-stack.cpp,BinaryInstWriter::visitAtomicNotify,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-stack.cpp
5192,213118,34944,src/wasm/wasm-validator.cpp,scan,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-validator.cpp
5193,213118,34944,src/wasm/wasm-validator.cpp,FunctionValidator::visitAtomicNotify,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm-validator.cpp
5194,213118,34944,src/wasm/wasm.cpp,getExpressionName,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm/wasm.cpp
5195,213118,34944,src/wasm2js.h,visitNop,0,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/src/wasm2js.h
5196,213118,34944,test/binaryen.js/atomics.js,assert,0,TS,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/test/binaryen.js/atomics.js
5197,213118,34944,test/binaryen.js/kitchen-sink.js,test_core,1,TS,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/test/binaryen.js/kitchen-sink.js
5198,213118,34944,test/example/c-api-kitchen-sink.c,test_core,1,C,https://github.com/WebAssembly/binaryen/raw/cb0b31a2d185f18662814c9f3c9158b2eea74760/test/example/c-api-kitchen-sink.c
5199,213122,83591,src/wasm/wasm-emscripten.cpp,AsmConstWalker::visitCall,1,C,https://github.com/WebAssembly/binaryen/raw/86b8cf6c299d0189d7819cf5eabb1ea03d34ff3a/src/wasm/wasm-emscripten.cpp
5200,213133,34945,src/passes/DuplicateFunctionElimination.cpp,isFunctionParallel,0,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/DuplicateFunctionElimination.cpp
5201,213133,34945,src/passes/DuplicateFunctionElimination.cpp,visitCall,0,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/DuplicateFunctionElimination.cpp
5202,213133,34945,src/passes/DuplicateFunctionElimination.cpp,run,0,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/DuplicateFunctionElimination.cpp
5203,213133,34945,src/passes/opt-utils.h,isFunctionParallel,0,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/opt-utils.h
5204,213133,34945,src/passes/opt-utils.h,visitCall,0,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/opt-utils.h
5205,213133,34945,src/passes/pass.cpp,PassRegistry::registerPasses,1,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/pass.cpp
5206,213133,34945,src/passes/pass.cpp,PassRunner::addDefaultGlobalOptimizationPostPasses,1,C,https://github.com/WebAssembly/binaryen/raw/15f94c2f14b5e6337072f52e4a2a68d85ec99b8a/src/passes/pass.cpp
5207,212864,83572,third_party/llvm-project/Path.cpp,preferred_separator,0,C,https://github.com/WebAssembly/binaryen/raw/85de1c127d7d05966b4589d33718bbb70b961c24/third_party/llvm-project/Path.cpp
5208,22712,84166,src/runtime/runtime_arm7tdmi.go,putchar,1,GO,https://github.com/tinygo-org/tinygo/raw/960ab3fca4d8ce952c6777468c6bdacef371eb36/src/runtime/runtime_arm7tdmi.go
5209,22712,84166,src/runtime/runtime_cortexm.go,preinit,0,GO,https://github.com/tinygo-org/tinygo/raw/960ab3fca4d8ce952c6777468c6bdacef371eb36/src/runtime/runtime_cortexm.go
5210,21542,82775,src/compiler.ts,maybeCompileEnclosingSource,0,C,https://github.com/AssemblyScript/assemblyscript/raw/6da78bca18cc7f3f9a5470d28ab0eec1ec737791/src/compiler.ts
5211,21542,82775,src/diagnosticMessages.generated.ts,diagnosticCodeToString,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/6da78bca18cc7f3f9a5470d28ab0eec1ec737791/src/diagnosticMessages.generated.ts
5212,21542,82775,src/resolver.ts,Symbol,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/6da78bca18cc7f3f9a5470d28ab0eec1ec737791/src/resolver.ts
5213,21542,82775,std/assembly/array.ts,isArray,0,C,https://github.com/AssemblyScript/assemblyscript/raw/6da78bca18cc7f3f9a5470d28ab0eec1ec737791/std/assembly/array.ts
5214,21542,82775,std/assembly/array.ts,i32,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/6da78bca18cc7f3f9a5470d28ab0eec1ec737791/std/assembly/array.ts
5215,21540,82774,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/cli/asc.js
5216,21540,82774,src/compiler.ts,compile,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/compiler.ts
5217,21540,82774,src/diagnosticMessages.generated.ts,diagnosticCodeToString,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/diagnosticMessages.generated.ts
5218,21540,82774,src/glue/js/i64.js,global.i64_ne,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/glue/js/i64.js
5219,21540,82774,src/glue/wasm/i64.ts,i64_ne,1,C,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/glue/wasm/i64.ts
5220,21540,82774,src/index.ts,setNoUnsafe,1,C,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/index.ts
5221,21540,82774,src/program.ts,initialize,0,C,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/src/program.ts
5222,21540,82774,std/assembly/rt/tlsf.ts,addMemory,1,C,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/std/assembly/rt/tlsf.ts
5223,21540,82774,std/assembly/rt/tlsf.ts,prepareSize,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/std/assembly/rt/tlsf.ts
5224,21540,82774,std/assembly/rt/tlsf.ts,maybeInitialize,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ab71d93ddbaa18dc2b4d132f5ae13fd81b2b3d9a/std/assembly/rt/tlsf.ts
5225,212812,83561,src/passes/MemoryPacking.cpp,makeShiftedMemorySize,1,C,https://github.com/WebAssembly/binaryen/raw/cfc581f7d3c629016aa382a7e915f8b0a955fb40/src/passes/MemoryPacking.cpp
5226,212812,83561,src/passes/MemoryPacking.cpp,MemoryPacking::run,1,C,https://github.com/WebAssembly/binaryen/raw/cfc581f7d3c629016aa382a7e915f8b0a955fb40/src/passes/MemoryPacking.cpp
5227,212814,83564,src/wasm/wasm-debug.cpp,dumpDWARF,0,C,https://github.com/WebAssembly/binaryen/raw/70a6817d39fc578def7e91c1abcf31eeb7270135/src/wasm/wasm-debug.cpp
5228,212814,83564,src/wasm/wasm-debug.cpp,resetAfterLine,0,C,https://github.com/WebAssembly/binaryen/raw/70a6817d39fc578def7e91c1abcf31eeb7270135/src/wasm/wasm-debug.cpp
5229,212814,83564,src/wasm/wasm-debug.cpp,writeDWARFSections,1,C,https://github.com/WebAssembly/binaryen/raw/70a6817d39fc578def7e91c1abcf31eeb7270135/src/wasm/wasm-debug.cpp
5230,21538,82772,src/diagnosticMessages.generated.ts,diagnosticCodeToString,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/e6d6cb9cdd0628290ac5f6866440974f2c58281e/src/diagnosticMessages.generated.ts
5231,21538,82772,src/diagnostics.ts,bool,0,C,https://github.com/AssemblyScript/assemblyscript/raw/e6d6cb9cdd0628290ac5f6866440974f2c58281e/src/diagnostics.ts
5232,21538,82772,src/parser.ts,finish,0,C,https://github.com/AssemblyScript/assemblyscript/raw/e6d6cb9cdd0628290ac5f6866440974f2c58281e/src/parser.ts
5233,21538,82772,src/tokenizer.ts,IdentifierHandling,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/e6d6cb9cdd0628290ac5f6866440974f2c58281e/src/tokenizer.ts
5234,212843,83571,third_party/llvm-project/DWARFEmitter.cpp,DWARFYAML::EmitDebugAbbrev,1,C,https://github.com/WebAssembly/binaryen/raw/cb103967c458dc5620bc8dc29dcada2ca1d01e47/third_party/llvm-project/DWARFEmitter.cpp
5235,212846,74773,src/wasm-type.h,isSingle,0,C,https://github.com/WebAssembly/binaryen/raw/101d68a81e46b187992292f34de3f90f5a6bc9ac/src/wasm-type.h
5236,212846,74773,src/wasm-type.h,isMulti,0,C,https://github.com/WebAssembly/binaryen/raw/101d68a81e46b187992292f34de3f90f5a6bc9ac/src/wasm-type.h
5237,212846,74773,src/wasm-type.h,isConcrete,0,C,https://github.com/WebAssembly/binaryen/raw/101d68a81e46b187992292f34de3f90f5a6bc9ac/src/wasm-type.h
5238,212846,74773,src/wasm-type.h,isInteger,0,C,https://github.com/WebAssembly/binaryen/raw/101d68a81e46b187992292f34de3f90f5a6bc9ac/src/wasm-type.h
5239,212846,74773,src/wasm-type.h,isFloat,0,C,https://github.com/WebAssembly/binaryen/raw/101d68a81e46b187992292f34de3f90f5a6bc9ac/src/wasm-type.h
5240,55269,83077,emrun.py,run,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/3a8f19986e6ec5e7b2f83c2a731ecbdc1a00f734/emrun.py
5241,55266,83076,src/library_pthread.js,allocateUnusedWorkers,0,TS,https://github.com/emscripten-core/emscripten/raw/b6e09461d62ac781ef10a4b8c798b0328b59217b/src/library_pthread.js
5242,212887,2233,src/wasm/wasm-validator.cpp,validateBinaryenIR,1,C,https://github.com/WebAssembly/binaryen/raw/1bb87ad015393ca56edbe74810c49c8e1538ac0d/src/wasm/wasm-validator.cpp
5243,212900,34931,scripts/test/lld.py,args_for_finalize,0,PYTHON,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/scripts/test/lld.py
5244,212900,34931,src/tools/wasm-emscripten-finalize.cpp,main,1,C,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/src/tools/wasm-emscripten-finalize.cpp
5245,212900,34931,src/wasm-emscripten.h,setStandalone,0,C,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/src/wasm-emscripten.h
5246,212900,34931,src/wasm/wasm-emscripten.cpp,EmscriptenGlueGenerator::generateLoadStackPointer,0,C,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/src/wasm/wasm-emscripten.cpp
5247,212900,34931,src/wasm/wasm-emscripten.cpp,EmscriptenGlueGenerator::enforceStackLimit,1,C,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/src/wasm/wasm-emscripten.cpp
5248,212900,34931,src/wasm/wasm-emscripten.cpp,EmscriptenGlueGenerator::generateSetStackLimitFunction,1,C,https://github.com/WebAssembly/binaryen/raw/16c6b44da64630cd6906433cf35edabcea93cffc/src/wasm/wasm-emscripten.cpp
5249,212905,83574,src/passes/pass.cpp,PassRegistry::registerPasses,1,C,https://github.com/WebAssembly/binaryen/raw/4d28d3f32e7f213e300b24bc61c3f0ac9d6e1ab6/src/passes/pass.cpp
5250,212910,34932,auto_update_tests.py,update_wasm_opt_tests,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/auto_update_tests.py
5251,212910,34932,check.py,run_wasm_opt_tests,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/check.py
5252,212910,34932,src/passes/Print.cpp,visitPop,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5253,212910,34932,src/passes/Print.cpp,setFull,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5254,212910,34932,src/passes/Print.cpp,setPrintStackIR,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5255,212910,34932,src/passes/Print.cpp,setDebugInfo,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5256,212910,34932,src/passes/Print.cpp,incIndent,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5257,212910,34932,src/passes/Print.cpp,run,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/passes/Print.cpp
5258,212910,34932,src/tools/wasm-emscripten-finalize.cpp,main,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/tools/wasm-emscripten-finalize.cpp
5259,212910,34932,src/tools/wasm-metadce.cpp,main,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/tools/wasm-metadce.cpp
5260,212910,34932,src/tools/wasm-opt.cpp,runCommand,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/tools/wasm-opt.cpp
5261,212910,34932,src/tools/wasm-opt.cpp,main,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/tools/wasm-opt.cpp
5262,212910,34932,src/wasm-binary.h,setSymbolMap,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm-binary.h
5263,212910,34932,src/wasm-binary.h,setDWARF,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm-binary.h
5264,212910,34932,src/wasm-io.h,setDWARF,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm-io.h
5265,212910,34932,src/wasm.h,operato,0,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm.h
5266,212910,34932,src/wasm/wasm-binary.cpp,WasmBinaryWriter::finishUp,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm/wasm-binary.cpp
5267,212910,34932,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::read,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm/wasm-binary.cpp
5268,212910,34932,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::readFunctionSignatures,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm/wasm-binary.cpp
5269,212910,34932,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::readExpression,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm/wasm-binary.cpp
5270,212910,34932,src/wasm/wasm-io.cpp,ModuleReader::readText,1,C,https://github.com/WebAssembly/binaryen/raw/05d785e6e476e55c05fda9b7e3fb38c15b25271e/src/wasm/wasm-io.cpp
5271,212912,34933,scripts/test/generate_lld_tests.py,files_with_extensions,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/scripts/test/generate_lld_tests.py
5272,212912,34933,scripts/test/generate_lld_tests.py,generate_wast_files,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/scripts/test/generate_lld_tests.py
5273,212912,34933,scripts/test/shared.py,parse_args,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/scripts/test/shared.py
5274,212912,34933,scripts/test/shared.py,warn,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/scripts/test/shared.py
5275,212912,34933,scripts/test/shared.py,wrap_with_valgrind,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/scripts/test/shared.py
5276,212912,34933,src/wasm/wasm-emscripten.cpp,visitExport,0,C,https://github.com/WebAssembly/binaryen/raw/f0a2e2c75c7bb3008f10b6edbb8dc4cfd27b7d28/src/wasm/wasm-emscripten.cpp
5277,54431,83004,system/include/emscripten/em_asm.h,buf[sizeof...(Args)+1],0,C,https://github.com/emscripten-core/emscripten/raw/b75c549b3129117631318118a232fc4c054e95b7/system/include/emscripten/em_asm.h
5278,54431,83004,tests/test_other.py,test_assertions_on_incoming_module_api_changes,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/b75c549b3129117631318118a232fc4c054e95b7/tests/test_other.py
5279,213481,83619,src/wasm/wasm-emscripten.cpp,addExportedFunction,1,C,https://github.com/WebAssembly/binaryen/raw/e18ab2a0cd8b36144578d37585e8a67af618ecd1/src/wasm/wasm-emscripten.cpp
5280,213481,83619,src/wasm/wasm-emscripten.cpp,EmscriptenGlueGenerator::generateMemoryGrowthFunction,1,C,https://github.com/WebAssembly/binaryen/raw/e18ab2a0cd8b36144578d37585e8a67af618ecd1/src/wasm/wasm-emscripten.cpp
5281,213489,34961,src/ir/branch-utils.h,getExitingBranches,1,C,https://github.com/WebAssembly/binaryen/raw/1a5b410701542413f497b3030c0b87f3600dc1bc/src/ir/branch-utils.h
5282,55085,83059,tests/test_core.py,test_dlfcn_alignment_and_zeroing,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/449fd050f6ef2957332665b1a3e77dc5367add7b/tests/test_core.py
5283,213523,82751,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitBlock,1,C,https://github.com/WebAssembly/binaryen/raw/66dc2673a46e7041809cd990f016df843e6f27d0/src/wasm/wasm-binary.cpp
5284,54424,83003,tests/test_other.py,test_extern_weak,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/f335b0e54b1646f0ccc07880aa7b8be048143c05/tests/test_other.py
5285,54424,83003,tests/test_other.py,test_js_optimizer_parse_error,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/f335b0e54b1646f0ccc07880aa7b8be048143c05/tests/test_other.py
5286,54424,83003,tools/node_modules/acorn/dist/acorn.js,pp$4.raise,1,TS,https://github.com/emscripten-core/emscripten/raw/f335b0e54b1646f0ccc07880aa7b8be048143c05/tools/node_modules/acorn/dist/acorn.js
5287,213531,82752,src/wasm/wasm-s-parser.cpp,SExpressionWasmBuilder::makeSetGlobal,1,C,https://github.com/WebAssembly/binaryen/raw/327245dfe20d45cf6782d8e4ca53fe1f86abd6a9/src/wasm/wasm-s-parser.cpp
5288,55015,34709,embuilder.py,build,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/8385227effa9d91423382009b84e60a2bed6786c/embuilder.py
5289,55015,34709,tools/gen_struct_info.py,inspect_code,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/8385227effa9d91423382009b84e60a2bed6786c/tools/gen_struct_info.py
5290,213538,34965,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::readSignatures,1,C,https://github.com/WebAssembly/binaryen/raw/85e95e315a8023c46eb804fe80ebc244bcfdae3e/src/wasm/wasm-binary.cpp
5291,213538,34965,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::processFunctions,1,C,https://github.com/WebAssembly/binaryen/raw/85e95e315a8023c46eb804fe80ebc244bcfdae3e/src/wasm/wasm-binary.cpp
5292,213539,34966,src/tools/wasm-shell.cpp,main,1,C,https://github.com/WebAssembly/binaryen/raw/119525ea6078c9af697de0038407ab541f3d4c12/src/tools/wasm-shell.cpp
5293,213539,34966,src/tools/wasm2js.cpp,main,0,C,https://github.com/WebAssembly/binaryen/raw/119525ea6078c9af697de0038407ab541f3d4c12/src/tools/wasm2js.cpp
